stock_date,pos.meanSS,pos.sumSS,pos.numTweets,neg.meanSS,neg.sumSS,neg.numTweets,neu.meanSS,neu.sumSS,neu.numTweets,percent_pos,percent_neg,percent_neu,most_extreme_sentiment
2022-02-04,0.8470454957034137,31.340683341026306,37.0,0.8465859755164101,35.556610971689224,42.0,0.6671038081771449,12.674972355365753,19.0,0.37755102040816324,0.42857142857142855,0.19387755102040816,pos.meanSS
2022-02-07,0.785906845331192,7.85906845331192,10.0,0.8636587881805873,29.076512535413105,33.666666666666664,0.6851650010794401,7.308426678180695,10.666666666666666,0.18404907975460125,0.6196319018404908,0.19631901840490798,neg.meanSS
2022-02-08,0.8207499593496322,16.414999186992645,20.0,0.8479478779511574,33.06996724009514,39.0,0.6983307600021362,13.268284440040588,19.0,0.2564102564102564,0.5,0.24358974358974358,neg.meanSS
2022-02-09,0.8391744221250216,20.14018613100052,24.0,0.8197323271008425,35.24849006533623,43.0,0.6574469645818074,9.861704468727112,15.0,0.2926829268292683,0.524390243902439,0.18292682926829268,pos.meanSS
2022-02-10,0.8211019697942232,31.20187485218048,38.0,0.7800717500733657,55.38509425520897,71.0,0.6901674683277423,53.833062529563904,78.0,0.20320855614973263,0.37967914438502676,0.41711229946524064,pos.meanSS
2022-02-11,0.7915781250125483,30.079968750476837,38.0,0.8116085255732302,49.50812005996704,61.0,0.7018746622971126,49.13122636079788,70.0,0.22485207100591717,0.3609467455621302,0.41420118343195267,neg.meanSS
2022-02-14,0.8384194730416589,12.855765253305435,15.333333333333334,0.8181492030620575,21.817312081654865,26.666666666666668,0.6849533784187446,13.470749775568644,19.666666666666668,0.24864864864864863,0.4324324324324324,0.31891891891891894,pos.meanSS
2022-02-15,0.8507637489925731,28.075203716754913,33.0,0.8407401331635409,36.15182572603226,43.0,0.702276969497854,23.175139993429184,33.0,0.30275229357798167,0.3944954128440367,0.30275229357798167,pos.meanSS
2022-02-16,0.8174841769279972,25.342009484767914,31.0,0.7859061862031619,47.15437117218971,60.0,0.6483802927864922,17.50626790523529,27.0,0.2627118644067797,0.5084745762711864,0.2288135593220339,pos.meanSS
2022-02-17,0.8150321810195843,39.12154468894005,48.0,0.8435402504271932,30.367449015378952,36.0,0.66547523021698,16.6368807554245,25.0,0.44036697247706424,0.3302752293577982,0.22935779816513763,neg.meanSS
2022-02-18,0.8145806038379669,20.364515095949173,25.0,0.8158693975872464,29.37129831314087,36.0,0.6602254424776349,18.48631238937378,28.0,0.2808988764044944,0.4044943820224719,0.3146067415730337,neg.meanSS
2022-02-21,0.839039633379263,9.509115844964981,11.333333333333334,0.8521494990900943,16.190840482711792,19.0,0.6821201515197753,5.684334595998128,8.333333333333334,0.29310344827586204,0.4913793103448275,0.21551724137931033,neg.meanSS
2022-02-22,0.7975726033511915,30.307758927345276,38.0,0.8190937658602541,36.04012569785118,44.0,0.7117781480153401,10.676672220230103,15.0,0.3917525773195876,0.4536082474226804,0.15463917525773196,neg.meanSS
2022-02-23,0.8486508796612422,25.459526389837265,30.0,0.8154546977617801,95.40819963812828,117.0,0.6788591645084895,35.30067655444145,52.0,0.1507537688442211,0.5879396984924623,0.2613065326633166,pos.meanSS
2022-02-24,0.7870389197183691,18.10189515352249,23.0,0.8355696108192205,40.107341319322586,48.0,0.6981007993221283,24.43352797627449,35.0,0.2169811320754717,0.4528301886792453,0.330188679245283,neg.meanSS
2022-02-25,0.7720749762750441,23.934324264526367,31.0,0.8315713748787389,27.441855370998383,33.0,0.676313219162134,8.792071849107742,13.0,0.4025974025974026,0.42857142857142855,0.16883116883116883,neg.meanSS
2022-02-28,0.8062326414510608,8.599814842144648,10.666666666666666,0.7966466214636276,30.80366936326027,38.666666666666664,0.6744711087907062,15.288011799256006,22.666666666666668,0.14814814814814814,0.537037037037037,0.3148148148148148,pos.meanSS
2022-03-01,0.8981228669484457,16.16621160507202,18.0,0.8295365922591266,28.204244136810303,34.0,0.6759267222313654,14.194461166858673,21.0,0.2465753424657534,0.4657534246575342,0.2876712328767123,pos.meanSS
2022-03-02,0.8757335140424616,29.774939477443695,34.0,0.842264605290962,27.794731974601746,33.0,0.7563218304089138,10.588505625724792,14.0,0.41975308641975306,0.4074074074074074,0.1728395061728395,pos.meanSS
2022-03-03,0.8158081698985327,34.26394313573837,42.0,0.8112435434013605,25.959793388843536,32.0,0.7460516520908901,15.667084693908691,21.0,0.4421052631578947,0.3368421052631579,0.22105263157894736,pos.meanSS
2022-03-04,0.8901343068906239,12.461880296468735,14.0,0.7925795520606794,30.118022978305817,38.0,0.6979988381266594,13.959976762533188,20.0,0.19444444444444445,0.5277777777777778,0.2777777777777778,pos.meanSS
2022-03-07,0.8406689193165093,15.972709467013678,19.0,0.834996379234574,24.493227124214172,29.333333333333332,0.73286995676256,7.5729895532131195,10.333333333333334,0.32386363636363635,0.5,0.17613636363636365,pos.meanSS
2022-03-08,0.8647792173756493,15.566025912761688,18.0,0.8071511757784876,23.40738409757614,29.0,0.701503437757492,7.015034377574921,10.0,0.3157894736842105,0.5087719298245614,0.17543859649122806,pos.meanSS
2022-03-09,0.8142456129977578,30.941333293914795,38.0,0.7988229118011616,21.568218618631363,27.0,0.7364802403109414,20.62144672870636,28.0,0.40860215053763443,0.2903225806451613,0.3010752688172043,pos.meanSS
2022-03-10,0.7993116118013859,25.577971577644348,32.0,0.7903676883262747,26.872501403093338,34.0,0.6217901551205179,14.301173567771912,23.0,0.3595505617977528,0.38202247191011235,0.25842696629213485,pos.meanSS
2022-03-11,0.7953241868894927,38.970885157585144,49.0,0.8127670407295227,16.255340814590454,20.0,0.6864891822995811,19.90818628668785,29.0,0.5,0.20408163265306123,0.29591836734693877,neg.meanSS
2022-03-14,0.7938936283191045,23.816808849573135,30.0,0.7971579547322124,28.963405688603718,36.333333333333336,0.6959709399803118,20.415147572755814,29.333333333333332,0.313588850174216,0.3797909407665505,0.30662020905923343,neg.meanSS
2022-03-15,0.7869200075076799,46.42828044295311,59.0,0.7962491329639189,24.683723121881485,31.0,0.7063299142397367,18.364577770233154,26.0,0.5086206896551724,0.2672413793103448,0.22413793103448276,neg.meanSS
2022-03-16,0.7687157473780892,16.911746442317963,22.0,0.724820716040475,15.221235036849976,21.0,0.6485537519821754,16.86239755153656,26.0,0.3188405797101449,0.30434782608695654,0.37681159420289856,pos.meanSS
2022-03-17,0.8315183707645961,29.103142976760864,35.0,0.8339680353800456,25.019041061401367,30.0,0.6963187036189166,15.319011479616165,22.0,0.40229885057471265,0.3448275862068966,0.25287356321839083,neg.meanSS
2022-03-18,0.8255527678288912,15.685502588748932,19.0,0.8301452838856241,19.093341529369354,23.0,0.6797366875868577,8.83657693862915,13.0,0.34545454545454546,0.41818181818181815,0.23636363636363636,neg.meanSS
2022-03-21,0.8051567278077117,30.32757008075714,37.666666666666664,0.7838819142543908,43.11350528399149,55.0,0.6792889041560036,23.77511164546013,35.0,0.29503916449086165,0.43080939947780683,0.27415143603133163,pos.meanSS
2022-03-22,0.7905016101896762,31.62006440758705,40.0,0.8052171139340651,30.598250329494476,38.0,0.6592339269998597,27.028591006994247,41.0,0.33613445378151263,0.31932773109243695,0.3445378151260504,neg.meanSS
2022-03-23,0.8052828688370554,30.600749015808105,38.0,0.8009014689561093,26.429748475551605,33.0,0.6637042677402496,16.59260669350624,25.0,0.3958333333333333,0.34375,0.2604166666666667,pos.meanSS
2022-03-24,0.7699791307144976,36.18901914358139,47.0,0.8269103476495454,27.288041472434998,33.0,0.7076932468584606,19.815410912036896,28.0,0.4351851851851852,0.3055555555555556,0.25925925925925924,neg.meanSS
2022-03-25,0.8590373115880149,30.06630590558052,35.0,0.8334587514400482,12.501881271600723,15.0,0.7088814892552115,15.595392763614655,22.0,0.4861111111111111,0.20833333333333334,0.3055555555555556,pos.meanSS
2022-03-28,0.8116508386236556,12.715863138437271,15.666666666666666,0.8157534656986114,16.8589049577713,20.666666666666668,0.728737121483065,12.874355812867483,17.666666666666668,0.29012345679012347,0.3827160493827161,0.3271604938271605,neg.meanSS
2022-03-29,0.7810060734098608,25.773200422525406,33.0,0.801074580712752,26.435461163520813,33.0,0.6498286593705416,20.79451709985733,32.0,0.336734693877551,0.336734693877551,0.32653061224489793,neg.meanSS
2022-03-30,0.867231926635692,32.954813212156296,38.0,0.8192363417730099,33.588690012693405,41.0,0.6784956134282626,8.820442974567413,13.0,0.41304347826086957,0.44565217391304346,0.14130434782608695,pos.meanSS
2022-03-31,0.8551193984543405,35.05989533662796,41.0,0.8430332565629804,31.192230492830276,37.0,0.6983963325619698,11.174341320991516,16.0,0.43617021276595747,0.39361702127659576,0.1702127659574468,pos.meanSS
2022-04-01,0.7877818243256931,22.8456729054451,29.0,0.8371271836130243,15.905416488647461,19.0,0.7313525396234849,12.432993173599243,17.0,0.4461538461538462,0.2923076923076923,0.26153846153846155,neg.meanSS
2022-04-04,0.8155186662868578,13.320138216018677,16.333333333333332,0.806398010334453,19.891150921583176,24.666666666666668,0.7186064380545949,10.30002561211586,14.333333333333334,0.2951807228915662,0.4457831325301205,0.25903614457831325,pos.meanSS
2022-04-05,0.8308937890189034,46.530052185058594,56.0,0.7834173646711168,32.903529316186905,42.0,0.6945800930261612,33.33984446525574,48.0,0.3835616438356164,0.2876712328767123,0.3287671232876712,pos.meanSS
2022-04-06,0.82180473496837,25.47594678401947,31.0,0.8223454119830296,23.84801694750786,29.0,0.677035067230463,16.248841613531113,24.0,0.36904761904761907,0.34523809523809523,0.2857142857142857,neg.meanSS
2022-04-07,0.7818911354988813,25.020516335964203,32.0,0.815666200859206,22.83865362405777,28.0,0.6804040630658468,20.412121891975403,30.0,0.35555555555555557,0.3111111111111111,0.3333333333333333,neg.meanSS
2022-04-08,0.8923184408081902,24.092597901821136,27.0,0.8306114435195923,16.612228870391846,20.0,0.6392175934531472,7.031393527984619,11.0,0.46551724137931033,0.3448275862068966,0.1896551724137931,pos.meanSS
2022-04-11,0.7934649340484453,18.249693483114243,23.0,0.8258168509712925,14.864703317483267,18.0,0.6936905940373739,13.873811880747477,20.0,0.3770491803278688,0.29508196721311475,0.32786885245901637,neg.meanSS
2022-04-12,0.8029718577861786,12.044577866792679,15.0,0.744289857811398,33.49304360151291,45.0,0.6965400108269283,19.50312030315399,28.0,0.17045454545454544,0.5113636363636364,0.3181818181818182,pos.meanSS
2022-04-13,0.8719734912333281,20.055390298366547,23.0,0.8320397492498159,26.62527197599411,32.0,0.7223567401661593,12.280064582824707,17.0,0.3194444444444444,0.4444444444444444,0.2361111111111111,pos.meanSS
2022-04-14,0.7955979108810425,19.889947772026062,25.0,0.820083623932254,25.422592341899872,31.0,0.7417627453804017,14.835254907608032,20.0,0.32894736842105265,0.40789473684210525,0.2631578947368421,neg.meanSS
2022-04-15,0.8742193380991617,15.735948085784912,18.0,0.8577785400243906,11.151121020317078,13.0,0.6730845391750335,10.096268087625504,15.0,0.391304347826087,0.2826086956521739,0.32608695652173914,pos.meanSS
2022-04-18,0.7746229495691217,11.877551893393198,15.333333333333334,0.8485970131812557,17.537671605745953,20.666666666666668,0.7328420922441302,12.946876962979635,17.666666666666668,0.2857142857142857,0.38509316770186336,0.32919254658385094,neg.meanSS
2022-04-19,0.806390775286633,18.54698783159256,23.0,0.8229575943946839,20.573939859867096,25.0,0.6961061233474363,21.579289823770523,31.0,0.2911392405063291,0.31645569620253167,0.3924050632911392,neg.meanSS
2022-04-20,0.7664197236299515,13.795555025339127,18.0,0.8109051398932934,19.46172335743904,24.0,0.723894379205174,13.03009882569313,18.0,0.3,0.4,0.3,neg.meanSS
2022-04-21,0.8442779613865746,15.197003304958344,18.0,0.8483224741437219,37.32618886232376,44.0,0.7034453799327215,8.441344559192657,12.0,0.24324324324324326,0.5945945945945946,0.16216216216216217,neg.meanSS
2022-04-22,0.7707650599808529,22.352186739444733,29.0,0.8392814325563835,27.696287274360657,33.0,0.6466474135716757,13.579595685005188,21.0,0.3493975903614458,0.39759036144578314,0.25301204819277107,neg.meanSS
2022-04-25,0.777607415210117,17.107363134622574,22.0,0.8210491352243188,44.33665330211321,54.0,0.659668834121139,17.811058521270752,27.0,0.21359223300970873,0.5242718446601942,0.2621359223300971,neg.meanSS
2022-04-26,0.8208748927483192,42.6854944229126,52.0,0.7905262966329852,75.89052447676659,96.0,0.6934155021843157,39.524683624506,57.0,0.25365853658536586,0.4682926829268293,0.2780487804878049,pos.meanSS
2022-04-27,0.8350529833273455,27.5567484498024,33.0,0.8157327941485814,57.101295590400696,70.0,0.675906364532078,22.980816394090652,34.0,0.24087591240875914,0.5109489051094891,0.24817518248175183,pos.meanSS
2022-04-28,0.7840974365198423,197.59255400300026,252.0,0.716262246902824,141.10366263985634,197.0,0.673059976243765,308.93452909588814,459.0,0.2775330396475771,0.21696035242290748,0.5055066079295154,pos.meanSS
2022-04-29,0.8084266655974918,72.75839990377426,90.0,0.7584620072291448,78.88004875183105,104.0,0.6552976911503171,82.56750908493996,126.0,0.28125,0.325,0.39375,pos.meanSS
2022-05-02,0.820700095225406,25.441702951987583,31.0,0.809066975268267,31.823301027218502,39.333333333333336,0.6732757992365144,19.749423444271088,29.333333333333332,0.3110367892976588,0.39464882943143814,0.294314381270903,pos.meanSS
2022-05-03,0.8647383026412276,105.49807292222977,122.0,0.797249345978101,23.917480379343033,30.0,0.6607025104600031,24.44599288702011,37.0,0.6455026455026455,0.15873015873015872,0.19576719576719576,pos.meanSS
2022-05-04,0.8235363701979319,49.412182211875916,60.0,0.8117771988012352,39.77708274126053,49.0,0.6841235303360483,31.46968239545822,46.0,0.3870967741935484,0.3161290322580645,0.2967741935483871,pos.meanSS
2022-05-05,0.8410487798973918,53.827121913433075,64.0,0.7609163075685501,54.78597414493561,72.0,0.7259067522154914,32.66580384969711,45.0,0.35359116022099446,0.39779005524861877,0.24861878453038674,pos.meanSS
2022-05-06,0.8817116752747567,27.333061933517456,31.0,0.7976627019899232,22.33455565571785,28.0,0.6729783713817596,10.094675570726395,15.0,0.4189189189189189,0.3783783783783784,0.20270270270270271,pos.meanSS
2022-05-09,0.8238151438382207,13.455647349357605,16.333333333333332,0.8109524886434277,25.950479636589687,32.0,0.6801015716791153,11.335026194651922,16.666666666666668,0.2512820512820513,0.49230769230769234,0.25641025641025644,pos.meanSS
2022-05-10,0.7864486410700041,22.80701059103012,29.0,0.8218511527492887,34.51774841547012,42.0,0.6827277953808124,17.750922679901123,26.0,0.29896907216494845,0.4329896907216495,0.26804123711340205,neg.meanSS
2022-05-11,0.8518415468079703,29.81445413827896,35.0,0.8513059346906601,26.39048397541046,31.0,0.6972766884735653,24.404684096574783,35.0,0.3465346534653465,0.3069306930693069,0.3465346534653465,pos.meanSS
2022-05-12,0.8507382828135823,36.58174616098404,43.0,0.8102980358847256,23.498643040657043,29.0,0.7063013508039362,12.007122963666916,17.0,0.48314606741573035,0.3258426966292135,0.19101123595505617,pos.meanSS
2022-05-13,0.8502392321825027,27.207655429840088,32.0,0.8127810044868572,30.072897166013718,37.0,0.6511633084578947,14.325592786073685,22.0,0.3516483516483517,0.4065934065934066,0.24175824175824176,pos.meanSS
2022-05-16,0.8212778124619614,24.090815832217533,29.333333333333332,0.8485236527896164,28.566962977250416,33.666666666666664,0.6810811042785645,7.945946216583252,11.666666666666666,0.3928571428571428,0.4508928571428571,0.15624999999999997,neg.meanSS
2022-05-17,0.7726213695674107,22.40601971745491,29.0,0.8799600821954233,23.758922219276428,27.0,0.7013058234006166,11.220893174409866,16.0,0.4027777777777778,0.375,0.2222222222222222,neg.meanSS
2022-05-18,0.7969170361757278,19.12600886821747,24.0,0.8237521310647329,24.712563931941986,30.0,0.6910842061042786,7.601926267147064,11.0,0.36923076923076925,0.46153846153846156,0.16923076923076924,neg.meanSS
2022-05-19,0.8294637836515903,26.54284107685089,32.0,0.829835280224129,22.405552566051483,27.0,0.6848016736053285,14.380835145711899,21.0,0.4,0.3375,0.2625,neg.meanSS
2022-05-20,0.8212026125854917,14.781647026538849,18.0,0.7721836054936434,30.11516061425209,39.0,0.7116275429725647,12.809295773506165,18.0,0.24,0.52,0.24,pos.meanSS
2022-05-23,0.8201897089297955,17.770777026812237,21.666666666666668,0.8528580534748915,23.311453461647034,27.333333333333332,0.7044608127780077,19.25526221593221,27.333333333333332,0.2838427947598254,0.35807860262008734,0.35807860262008734,neg.meanSS
2022-05-24,0.7823221456436884,16.428765058517456,21.0,0.7703888997799013,31.585944890975952,41.0,0.6906594187021255,24.86373907327652,36.0,0.21428571428571427,0.41836734693877553,0.3673469387755102,pos.meanSS
2022-05-25,0.8072518150914799,35.519079864025116,44.0,0.7743717525686536,54.206022679805756,70.0,0.6752059933017281,45.91400754451752,68.0,0.24175824175824176,0.38461538461538464,0.37362637362637363,pos.meanSS
2022-05-26,0.8083050615257688,36.37372776865959,45.0,0.840303341809072,31.931526988744736,38.0,0.7390560762184423,30.30129912495613,41.0,0.3629032258064516,0.3064516129032258,0.33064516129032256,neg.meanSS
2022-05-27,0.7918331415756888,18.212162256240845,23.0,0.8201622354984284,41.00811177492142,50.0,0.7287942383024427,32.795740723609924,45.0,0.19491525423728814,0.423728813559322,0.3813559322033898,neg.meanSS
2022-05-30,0.8622986297858389,10.922449310620626,12.666666666666666,0.8285112015662655,17.122564832369488,20.666666666666668,0.7433247183853725,13.132070024808248,17.666666666666668,0.2483660130718954,0.40522875816993464,0.34640522875817,pos.meanSS
2022-05-31,0.8508919210269533,24.675865709781647,29.0,0.8181951716542244,26.18224549293518,32.0,0.7312005209922791,18.280013024806976,25.0,0.3372093023255814,0.37209302325581395,0.29069767441860467,pos.meanSS
2022-06-01,0.8376072883605957,29.31625509262085,35.0,0.818793440858523,44.214845806360245,54.0,0.736087485216558,47.10959905385971,64.0,0.22875816993464052,0.35294117647058826,0.41830065359477125,pos.meanSS
2022-06-02,0.8461015398303667,40.612873911857605,48.0,0.830102922143163,30.713808119297028,37.0,0.7514439400504617,12.77454698085785,17.0,0.47058823529411764,0.3627450980392157,0.16666666666666666,pos.meanSS
2022-06-03,0.8101806342601776,12.962890148162842,16.0,0.7911023380178394,26.1063771545887,33.0,0.7263923779129982,14.527847558259964,20.0,0.2318840579710145,0.4782608695652174,0.2898550724637681,pos.meanSS
2022-06-06,0.7636097376308744,16.035804490248363,21.0,0.7999884897600049,24.532980352640152,30.666666666666668,0.7160594685133114,20.527038097381592,28.666666666666668,0.2614107883817427,0.3817427385892116,0.3568464730290456,neg.meanSS
2022-06-07,0.8185319244861603,40.926596224308014,50.0,0.7786275350278423,48.27490717172623,62.0,0.6939995087481834,25.677981823682785,37.0,0.33557046979865773,0.4161073825503356,0.2483221476510067,pos.meanSS
2022-06-08,0.8186274430968544,45.024509370326996,55.0,0.821020289682425,42.6930550634861,52.0,0.6837080419063568,23.92978146672249,35.0,0.3873239436619718,0.36619718309859156,0.24647887323943662,neg.meanSS
2022-06-09,0.816040610074997,40.80203050374985,50.0,0.8088418460283123,49.33935260772705,61.0,0.724419471464659,27.527939915657043,38.0,0.33557046979865773,0.40939597315436244,0.2550335570469799,pos.meanSS
2022-06-10,0.8260741967421311,21.47792911529541,26.0,0.8264673909833354,25.6204891204834,31.0,0.6611403200937354,15.206227362155914,23.0,0.325,0.3875,0.2875,neg.meanSS
2022-06-13,0.784165270485968,27.7071728905042,35.333333333333336,0.8154731417118117,23.376896729071934,28.666666666666668,0.6544589054437331,17.670390446980793,27.0,0.3882783882783883,0.315018315018315,0.2967032967032967,neg.meanSS
2022-06-14,0.7888694157203039,18.932865977287292,24.0,0.8166241604706337,23.682100653648376,29.0,0.6740838841155723,18.200264871120453,27.0,0.3,0.3625,0.3375,neg.meanSS
2022-06-15,0.8145348267121748,17.919766187667847,22.0,0.8742191014867841,28.849230349063873,33.0,0.734476135969162,18.36190339922905,25.0,0.275,0.4125,0.3125,neg.meanSS
2022-06-16,0.7986097613970439,35.937439262866974,45.0,0.8113867254818187,41.380722999572754,51.0,0.7035661470890046,17.589153677225113,25.0,0.371900826446281,0.4214876033057851,0.2066115702479339,neg.meanSS
2022-06-17,0.8409452458907818,24.387412130832672,29.0,0.8404885716736317,26.895634293556213,32.0,0.6960570216178894,19.489596605300903,28.0,0.3258426966292135,0.3595505617977528,0.3146067415730337,pos.meanSS
2022-06-20,0.8168341918238278,15.792127708594004,19.333333333333332,0.8184779802548516,26.464121361573536,32.333333333333336,0.7468369290942237,15.683575510978699,21.0,0.2660550458715596,0.44495412844036697,0.2889908256880734,neg.meanSS
2022-06-21,0.8249109714638954,42.07045954465866,51.0,0.8325754351913929,99.90905222296715,120.0,0.6555259644985199,29.498668402433395,45.0,0.2361111111111111,0.5555555555555556,0.20833333333333334,neg.meanSS
2022-06-22,0.8097411319613457,35.62860980629921,44.0,0.8026749643624997,122.80926954746246,153.0,0.6867729705207202,33.65187555551529,49.0,0.17886178861788618,0.6219512195121951,0.1991869918699187,pos.meanSS
2022-06-23,0.8362364243058598,28.43203842639923,34.0,0.8366250290590174,28.445250988006592,34.0,0.6667408078908921,13.33481615781784,20.0,0.38636363636363635,0.38636363636363635,0.22727272727272727,neg.meanSS
2022-06-24,0.7705117750167847,19.262794375419617,25.0,0.7762986235320568,43.47272291779518,56.0,0.7016879796981812,17.54219949245453,25.0,0.2358490566037736,0.5283018867924528,0.2358490566037736,neg.meanSS
2022-06-27,0.7971950080245733,12.755120128393173,16.0,0.8118540273379471,31.932925075292587,39.333333333333336,0.6702945499043715,12.73559644818306,19.0,0.21524663677130043,0.5291479820627802,0.25560538116591924,neg.meanSS
2022-06-28,0.8112408125400543,20.281020313501358,25.0,0.7737437688535259,23.986056834459305,31.0,0.7102157790213823,11.363452464342117,16.0,0.3472222222222222,0.4305555555555556,0.2222222222222222,pos.meanSS
2022-06-29,0.766879563148205,19.938868641853333,26.0,0.8503132835030556,27.21002507209778,32.0,0.653868956225259,9.154165387153625,14.0,0.3611111111111111,0.4444444444444444,0.19444444444444445,neg.meanSS
2022-06-30,0.8210180146353585,22.98850440979004,28.0,0.851170893871423,28.088639497756958,33.0,0.7297669521399907,20.43347465991974,28.0,0.3146067415730337,0.3707865168539326,0.3146067415730337,neg.meanSS
2022-07-01,0.8900798943734938,27.592476725578308,31.0,0.8259878205318077,42.12537884712219,51.0,0.685462716324576,19.878418773412704,29.0,0.27927927927927926,0.4594594594594595,0.26126126126126126,pos.meanSS
